lang,link
ar,http://web.archive.org/web/20160320014527/http://www.raya.ps/ar/news/867519.html
ar,http://web.archive.org/web/20160320022746/http://www.raya.ps/ar/news/863934.html
ar,http://web.archive.org/web/20160324091400/http://www.alwatanvoice.com/arabic/news/2014/07/18/569107.html
ar,http://web.archive.org/web/20160324164924/http://www.alwatanvoice.com/arabic/news/2014/07/10/565276.html
ar,http://web.archive.org/web/20160324201117/http://www.alwatanvoice.com/arabic/news/2014/07/11/565775.html
ar,http://web.archive.org/web/20160324231205/http://www.alwatanvoice.com/arabic/news/2014/07/09/564656.html
ar,http://web.archive.org/web/20160325050031/http://www.alwatanvoice.com/arabic/news/2014/07/15/567784.html
ar,http://web.archive.org/web/20160325060417/http://www.alwatanvoice.com/arabic/news/2014/07/16/568386.html
ar,http://web.archive.org/web/20160325061849/http://www.alwatanvoice.com/arabic/news/2014/07/08/563953.html
ar,http://web.archive.org/web/20160325143632/http://www.alwatanvoice.com/arabic/news/2014/07/16/568114.html
ar,http://web.archive.org/web/20160325204521/http://naba.ps/arabic/?action=details&id=56240
ar,http://web.archive.org/web/20160326001215/http://www.alwatanvoice.com/arabic/news/2014/07/15/567522.html
ar,http://web.archive.org/web/20160326083603/http://www.alwatanvoice.com/arabic/news/2014/07/05/562539.html
ar,http://web.archive.org/web/20160326110702/http://amad.ps/ar/?action=details&id=32322
ar,http://web.archive.org/web/20160326131422/http://www.alwatanvoice.com/arabic/news/2014/07/10/565132.html
ar,http://web.archive.org/web/20160327070536/http://www.alwatanvoice.com/arabic/news/2014/07/10/565083.html
ar,http://web.archive.org/web/20160327140038/http://www.alwatanvoice.com/arabic/news/2014/07/15/567474.html
ar,http://web.archive.org/web/20160327161220/http://www.alwatanvoice.com/arabic/news/2014/07/26/572168.html
ar,http://web.archive.org/web/20160327195146/http://www.alwatanvoice.com/arabic/news/2014/07/12/566296.html
ar,http://web.archive.org/web/20160328004326/http://www.alwatanvoice.com/arabic/news/2014/07/09/564517.html
ar,http://web.archive.org/web/20160328020954/http://www.alwatanvoice.com/arabic/news/2014/07/14/567393.html
ar,http://web.archive.org/web/20160328095640/http://www.alwatanvoice.com/arabic/news/2014/07/11/565706.html
ar,http://web.archive.org/web/20160328154040/http://www.alwatanvoice.com/arabic/news/2014/07/15/567662.html
ar,http://web.archive.org/web/20160328230009/http://www.alwatanvoice.com/arabic/news/2014/07/26/572096.html
ar,http://web.archive.org/web/20160329020131/http://www.alfajertv.com/news/1679393.html
ar,http://web.archive.org/web/20160329025419/http://www.alwatanvoice.com/arabic/news/2014/07/07/563161.html
ar,http://web.archive.org/web/20160329041551/http://www.alwatanvoice.com/arabic/news/2014/07/19/569332.html
ar,http://web.archive.org/web/20160329142101/http://www.alquds.co.uk/?p=148954
ar,http://web.archive.org/web/20160330195631/http://www.alquds.co.uk/?p=150563
ar,http://web.archive.org/web/20160330221318/http://www.alwatanvoice.com/arabic/news/2014/07/16/568282.html
ar,http://web.archive.org/web/20160330221334/http://www.alwatanvoice.com/arabic/news/2014/07/09/564754.html
ar,http://web.archive.org/web/20160331161934/http://www.alwatanvoice.com/arabic/news/2014/07/09/564395.html
ar,http://web.archive.org/web/20160331193341/http://naba.ps/arabic/?action=details&id=53368
ar,http://web.archive.org/web/20160401020334/http://www.alwatanvoice.com/arabic/news/2014/07/10/564954.html
ar,http://web.archive.org/web/20160401035357/http://www.alwatanvoice.com/arabic/news/2014/07/14/567397.html
ar,http://web.archive.org/web/20160401051146/http://naba.ps/arabic/?action=details&id=53479
ar,http://web.archive.org/web/20160401052947/http://www.alwatanvoice.com/arabic/news/2014/07/10/565152.html
ar,http://web.archive.org/web/20160401173846/http://www.alwatanvoice.com/arabic/news/2014/07/08/564140.html
ar,http://web.archive.org/web/20160405005149/http://www.elbilad.net/flash/detail?id=14738
ar,http://web.archive.org/web/20160405101008/http://www.qudsn.ps/article/45393
ar,http://web.archive.org/web/20160408082544/http://www.el-balad.com/1055258
ar,http://web.archive.org/web/20160531111939/http://www.sarayanews.com/index.php?page=article&id=262536
ar,http://web.archive.org/web/20161006044759/http://www.lemonde.fr/societe/article/2014/07/23/nouvelle-serie-de-manifestations-propalestiniennes-en-france_4461412_3224.html
ar,http://web.archive.org/web/20161006052404/http://arabic.cnn.com/middleeast/2014/07/22/israel-finds-hamas-are-no-longer-amateur-fighters?utm_source=twitterfeed&utm_medium=twitter
ar,http://web.archive.org/web/20161006061406/http://www.raya.ps/ar/news/867532.html
ar,http://web.archive.org/web/20161006174431/http://www.vetogate.com/1106837
ar,http://web.archive.org/web/20161021131636/http://www.emaratalyoum.com:80/politics/news/2014-07-15-1.693955
ar,http://web.archive.org/web/20170412144234/https://www.qudsn.ps/article/45168
ar,http://web.archive.org/web/20170519185022/https://www.alqassam.ps/arabic/specialfile1/asef_makool
ar,http://web.archive.org/web/20170802044938/https://www.amnesty.org/download/Documents/MDE2111782015ENGLISH.PDF
ar,http://web.archive.org/web/20171012123927/https://www.timesofisrael.com/day-50-hamas-confirms-talk-of-new-truce-rockets-from-lebanon-fired-at-galilee-idf-hits-back/
ar,http://web.archive.org/web/20180422065055/http://webjcli.org/article/view/207/277
ar,http://webjcli.org/article/view/207/277
ar,http://www.al-alam.ma/def.asp?codelangue=23&id_info=59878&date_ar=2014-7-16
ar,http://www.al-sharq.com/news/details/257855#.U8rHLfl_tAI
ar,http://www.alahednews.com.lb/fastnewsdetails.php?fstid=216605
ar,http://www.alalam.ir/news/1609439
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/14/%D9%84%D8%A3%D9%88%D9%84-%D9%85%D8%B1%D8%A9-%D8%A8%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D9%83%D8%AA%D8%A7%D8%A6%D8%A8-%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A7%D8%AA-%D8%A8%D8%AF%D9%88%D9%86-%D8%B7%D9%8A%D8%A7%D8%B1.html
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/08/-50-%D9%87%D8%AF%D9%81-%D9%82%D8%B5%D9%81%D8%AA%D9%87%D8%A7-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%88%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%AA%D9%88%D8%B9%D8%AF-%D8%A8%D8%B1%D8%AF-%D9%85%D8%B2%D9%84%D8%B2%D9%84.html
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/16/-%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D8%AF%D9%85%D8%B1-%D9%85%D9%82%D8%B1-%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9.html
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/08/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%85%D8%B3%D8%AA%D8%B9%D8%AF%D9%88%D9%86-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-.html
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/12/-%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D8%AA%D9%82%D8%B5%D9%81-%D8%AA%D9%84-%D8%A3%D8%A8%D9%8A%D8%A8-%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE.html
ar,http://www.alarabiya.net/ar/arab-and-world/2014/07/12/%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA-%D8%AA%D8%AF%D8%B9%D9%88-%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9-%D9%88%D8%B2%D8%A7%D8%B1%D9%8A-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%B9%D8%A7%D8%AC%D9%84-%D8%AD%D9%88%D9%84-.html
ar,http://www.albawabhnews.com/679567
ar,http://www.albawabhnews.com/690979
ar,http://www.albawabhnews.com/691234
ar,http://www.alfajertv.com/news/1679393.html
ar,http://www.algemeiner.com/2014/07/30/algemeiner-editor-dovid-efune-up-to-25-percent-of-hamas-rockets-fall-short-and-kill-gazan-civilians-video/#
ar,http://www.alhayat.com/Articles/3181418/%D8%A7%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D8%B9%D8%AA%D9%82%D8%A7%D9%84-133-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A7-%D8%A7%D8%B7%D9%84%D9%82%D9%88%D8%A7-%D9%81%D9%8A-%D8%B5%D9%81%D9%82%D8%A9-%D8%B4%D8%A7%D9%84%D9%8A%D8%B7
ar,http://www.aljazeera.com/news/middleeast/2014/07/world-reacts-conflict-gaza-201471073217736666.html
ar,http://www.aljazeera.net/knowledgegate/opinions/2014/7/22/%D8%A7%D9%84%D8%AA%D8%B9%D8%AA%D9%8A%D9%85-%D8%B9%D9%84%D9%89-%D8%AE%D8%B3%D8%A7%D8%A6%D8%B1-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D9%87%D8%AF-%D9%88%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D9%81%D8%B9
ar,http://www.aljazeera.net/news/arabic/2014/7/31/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%AA%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%B9%D9%85%D9%82-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%82%D8%B1-%D8%A8%D9%85%D9%82%D8%AA%D9%84-%D8%AC%D9%86%D9%88%D8%AF
ar,http://www.aljazeera.net/news/arabic/2014/7/4/%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D8%B9%D9%86%D9%8A%D9%81%D8%A9-%D8%A8%D8%A7%D9%84%D9%82%D8%AF%D8%B3-%D8%A8%D8%B9%D8%AF-%D8%AA%D8%B4%D9%8A%D9%8A%D8%B9-%D8%A7%D9%84%D9%81%D8%AA%D9%89-%D8%A3%D8%A8%D9%88-%D8%AE%D8%B6%D9%8A%D8%B1
ar,http://www.aljazeera.net/news/arabic/2014/7/24/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D8%B1%D8%AA%D9%83%D8%A8-%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D8%A8%D8%A8%D9%84%D8%AF%D8%A9-%D8%AE%D8%B2%D8%A7%D8%B9%D8%A9
ar,http://www.aljazeera.net/news/arabic/2014/7/9/%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D8%AC%D8%AA%D9%85%D8%B9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%84%D8%A8%D8%AD%D8%AB-%D8%AA%D8%B7%D9%88%D8%B1%D8%A7%D8%AA-
ar,http://www.aljazeera.net/news/arabic/2014/7/10/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B9%D8%AF%D8%AF-%D8%A7%D9%84%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%84%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D9%86-%D9%88%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%AF%D9%83%D9%91-
ar,http://www.aljazeera.net/news/arabic/2014/7/11/%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%8A%D8%AA%D8%B9%D9%87%D8%AF-%D8%A8%D9%85%D9%88%D8%A7%D8%B5%D9%84%D8%A9-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B9%D9%84%D9%89-
ar,http://www.aljazeera.net/news/arabic/2014/7/13/%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D8%AA%D9%82%D8%B5%D9%81-%D8%AA%D9%84-%D8%A3%D8%A8%D9%8A%D8%A8-%D9%88%D8%AA%D8%B5%D8%AF%D9%91-%D8%AA%D8%B3%D9%84%D9%84%D8%A7-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A7-%D9%84
ar,http://www.aljazeera.net/news/arabic/2014/7/15/%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D8%A8%D8%A7%D8%A8%D9%8A%D9%84-%D8%AA%D8%B3%D8%AA%D8%B7%D9%84%D8%B9-%D8%A8%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84-%D8%A8%D8%B3%D9%84%D8%A7%D9%85
ar,http://www.aljazeera.net/news/arabic/2014/7/19/%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D8%A3%D8%B1%D8%A8%D8%B9%D9%8A%D9%86-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85
ar,http://www.aljazeera.net/news/arabic/2014/7/23/%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%B9%D9%86-%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D8%A8%D8%AE%D8%B2%D8%A7%D8%B9%D8%A9-%D9%88670-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%A8
ar,http://www.aljazeera.net/news/arabic/2014/7/26/%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D9%8A%D8%AF%D8%B9%D9%88-%D9%84%D9%85%D9%81%D8%A7%D9%88%D8%B6%D8%A7%D8%AA-%D8%AA%D9%85%D9%87%D9%8A%D8%AF%D8%A7-%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D8%AF%D8%A7%D8%A6%D9%85%D8%A9-%D8%A8
ar,http://www.aljazeera.net/news/arabic/2014/7/31/%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D9%85%D9%86%D8%A7%D8%B2%D9%84-%D9%88%D9%85%D8%B3%D8%A7%D8%AC%D8%AF-%D9%88%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-
ar,http://www.aljazeera.net/news/arabic/2014/7/13/%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D9%84%D9%84%D8%AA%D9%86%D8%AF%D9%8A%D8%AF-%D8%A8%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-
ar,http://www.aljazeera.net/news/ebusiness/2014/7/24/%D8%A7%D9%84%D9%85%D8%A7%D9%84%D8%AF%D9%8A%D9%81-%D8%AA%D9%82%D8%A7%D8%B7%D8%B9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A7%D9%8B-%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86%D9%87%D8%A7-%D8%B9%D9%84%D9%89-
ar,http://www.aljazeera.net/news/international/2014/7/24/%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA-%D9%88%D8%A7%D8%B3%D8%B9%D8%A9-%D8%A8%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%B6%D8%AF-%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-
ar,http://www.aljazeera.net/news/presstour/2014/7/14/%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AD%D8%AF%D9%8A%D8%AB-%D8%A7%D9%84%D8%AA%D9%87%D8%AF%D8%A6%D8%A9-%D9%8A%D8%B7%D8%BA%D9%89-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D8%B5%D8%B9%D9%8A%D8%AF
ar,http://www.aljazeera.net/news/reportsandinterviews/2014/7/24/%D9%82%D9%86%D8%A7%D8%A9-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%B4%D9%83%D9%83-%D8%A8%D9%82%D8%AA%D9%84-%D8%AD%D9%85%D8%A7%D8%B3-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B7%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB%D8%A9
ar,http://www.aljazeera.net/programs/newsreports/2014/7/21/%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D9%88%D8%A7%D9%84%D9%82%D8%AF%D8%B3-%D8%A8%D8%A3%D8%B3%D8%B1-%D8%AC%D9%86%D8%AF%D9%8A-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A
ar,http://www.aljazeera.net/programs/newsreports/2014/7/19/47-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%B9%D9%84%D9%89-
ar,http://www.alqassam.ps/arabic/specialfile1/asef_makool
ar,http://www.alquds.co.uk/?p=148954
ar,http://www.alquds.com/news/article/view/id/514424
ar,http://www.alqudsalaan.com/2014/07/21-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%8B-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D8%AC%D9%88%D9%8A-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9/
ar,http://www.alrai.com/article/658193.html
ar,http://www.alriyadh.com/951000
ar,http://www.alwafd.org/%D8%B9%D8%A7%D9%84%D9%85%D9%80%D9%8A/713108-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B9%D8%AA%D8%B1%D9%81-%D8%A8%D9%85%D9%82%D8%AA%D9%84-7-%D8%AC%D9%86%D9%88%D8%AF-%D9%81%D9%8A-
ar,http://www.alwafd.org/%D8%B9%D8%A7%D9%84%D9%85%D9%80%D9%8A/706359-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%AA%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%85%D9%86-
ar,http://www.alwasatnews.com/4324/news/read/902867/1.html
ar,http://www.alwasatnews.com/4333/news/read/905258/1.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/05/562539.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/07/563161.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/08/563953.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/08/564140.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/09/564517.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/09/564395.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/09/564656.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/09/564754.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/10/564954.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/10/565132.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/10/565083.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/10/565276.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/10/565152.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/11/565706.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/11/565775.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/12/566296.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/14/567393.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/14/567397.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/15/567474.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/15/567522.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/15/567662.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/15/567784.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/16/568114.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/16/568282.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/16/568386.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/18/569107.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/19/569332.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/26/572096.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/26/572168.html
ar,http://www.alwatanvoice.com/arabic/news/2014/07/15/567486.html
ar,http://www.alwatanvoice.com/arabic/news/2014/08/27/583634.html
ar,http://www.amad.ps/ar/?Action=Details&ID=32322
ar,http://www.anc.org.za/show.php?id=10991
ar,http://www.arabs48.com/?mod=articles&ID=110775
ar,http://www.arabstoday.net/bk-gecnhgq-ckvg/%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85%20%D8%AA%D9%83%D8%B4%D9%81%20%D8%B9%D9%86%20%D8%AA%D8%B5%D9%86%D9%8A%D8%B9%D9%87%D8%A7%203%20%D8%B7%D8%A7%D8%A6%D8%B1%D8%A7%D8%AA%20%D9%86%D9%81%D9%91%D8%B0%D8%AA%20%D9%85%D9%87%D9%85%D8%A7%D8%AA%20%D9%86%D8%A7%D8%AC%D8%AD%D8%A9%20%D9%81%D9%8A%20%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84.html
ar,http://www.ashams.com/art/151713/%D9%85%D9%84%D8%AE%D8%B5_%D8%A7%D9%84%D8%A7%D8%AD%D8%AF%D8%A7%D8%AB:_%D8%AD%D8%B5%D9%8A%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86_%D8%B9%D9%84%D9%89
ar,http://www.assabeel.net/%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86/item/53486-%D8%B5%D8%A7%D9%81%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D9%86%D8%B0%D8%A7%D8%B1-%D8%AA%D8%AF%D9%88%D9%8A-%D9%81%D9%8A-%D8%A8%D8%A6%D8%B1-%D8%A7%D9%84%D8%B3%D8%A8%D8%B9-%D9%88%D8%B9%D8%B3%D9%82%D9%84%D8%A7%D9%86-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9
ar,http://www.assabeel.net/arab-and-world/item/52560-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%83%D9%86%D8%AF%D8%A7-%D9%86%D8%AF%D8%B9%D9%85-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D9%8A%D8%A9
ar,http://www.assabeel.net/spor/world-cup/item/51924-%D9%85%D8%AC%D8%B2%D8%B1%D8%A9-%D8%B5%D9%87%D9%8A%D9%88%D9%86%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86%D9%8A%D9%88%D9%86%D8%B3-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D8%A9-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86
ar,http://www.bbc.co.uk/arabic/middleeast/2014/07/140704_israel_gaza_rocket_raid.shtml
ar,http://www.bbc.co.uk/arabic/worldnews/2014/07/140711_gaza_wrap.shtml
ar,http://www.bbc.co.uk/news/10306193
ar,http://www.bbc.co.uk/newsbeat/10202756
ar,http://www.bbc.com/news/world-middle-east-28939350
ar,http://www.bbc.com/news/world-middle-east-20388298
ar,http://www.borgenmagazine.com/gazas-tunnel-economy/
ar,http://www.btselem.org/arabic/gaza_strip/20140713_palestinians_killed_in_illegal_attacks_on_houses
ar,http://www.btselem.org/arabic/press_releases/20140709_bobming_of_houses_in_gaza
ar,http://www.dostor.org/642215
ar,http://www.dostor.org/642600
ar,http://www.dostor.org/642774
ar,http://www.dostor.org/650102
ar,http://www.dostor.org/650111
ar,http://www.dw.de/%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%B3%D9%82%D9%88%D8%B7-%D8%A7%D9%84%D9%82%D8%AA%D9%84%D9%89-%D9%81%D9%8A--%D9%88%D8%AD%D9%85%D8%A7%D8%B3-%D9%85%D8%AA%D9%85%D8%B3%D9%83%D8%A9-%D8%A8%D9%85%D9%88%D9%82%D9%81%D9%87%D8%A7/a-17799043
ar,http://www.dw.de/%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%A8%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A--%D9%88%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%AA%D9%88%D8%B9%D8%AF-%D8%A8%D8%A7%D9%84%D8%B1%D8%AF/a-17793010
ar,http://www.echoroukonline.com/ara/articles/211064.html
ar,http://www.el-balad.com/1055258
ar,http://www.elaph.com/Web/News/2014/6/909989.html
ar,http://www.elbilad.net/flash/detail?id=14738
ar,http://www.elnashra.com/news/show/765638/%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%AF%D8%A7%D9%86%D8%AA-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89--%D8%B5%D9%85%D8%AA-
ar,http://www.elwaqe3.com/world/21089.html
ar,http://www.elwatannews.com/news/details/519939
ar,http://www.emaratalyoum.com/politics/news/2014-07-15-1.693955
